text,label
know check complaint ticket say dinner book change refreshment refund,2
work flight fyi,2
breastfeed momma watching story country well work fast response,2
design deter people forget thing provide storage space article say unfriendlyskie,2
report update info know reach super long wait hold main number,2
seat hrs inside flight iad delay offer water amp cookie business class fail,2
business seat broad shoulder haha,2
know bad pray connect flight delay delay flight justgetmehome,2
understand weather fault frequent flyer expect well customer service try,2
inspire start airline combat weak ass airline sick shit,2
customer service deplorable plenty way u get flight badcustomerservice,2
baggage delivery delay unnecessarily chaotic disappointing long trip frequent traveler,2
know luggage seriously,2
offer perk asked tell thenewamerican,2
cancel flights arrival amp departures pm weather headline pm liveonfox,2
late flight geez flt late flight delay typical,2
like hearing reply tweet and/or email,2
help support ticket day incident thank,2
wait hold hour,2
baggage handler call luggage onboard plane,2
hey friend phone list number hang multiple time sure proceed,2
aa need willing fly airport drive,2
claim number iad baggage phone speak,2
seriously try corporate policy usairwaysfail,2
flight cancel flightle night hotel voucher pay cab bad cab experience,2
hope thank help travel halfway globe want suitcase,2
book flight guy reconsider decision read tweet,2
aa employee rude unwilling help mile rotten cherry dog shit nocareforcustomer,2
expect tell agent rebook flight,2
perform t,2
public extend point advertise multiple flight honor,2
try sorry slow lag hard stream,2
flight cll won't let check help importantflight,2
nice wonder pick respond maybe happy customer easy wonder leave,2
give option plane sit time long actually flight,2
change hold music go loose,2
check app confirmed upgrade amp carry get counter amp manager upgrade somebody seat,2
boarding begin sit gate,2
believe refer number get need help asap,2
good sit gate wait give information delay make easy,2
say flight free number hang,2
love today fight bad draft airplane add,2
u see message,2
cool tell route bag tell leave need race,2
middle seat -&gt bos fun keep get $ credit work tv,2
love dm app say follow,2
agent split reservation cancel flight refund credit wks,2
person sit hour want plane let home,2
call number leave message pass message team,2
dear swa fly lot time amazing unacceptable sitting delay min,2
seriously slow wifi flight speed go change bad price,2
long response customer service complaint email,2
move seat lose upgrade seat ticket hand l,2
happy find phone easily bad system hear,2
instead make seat small thin u jam people flight u concentrate maint amp happy customer,2
wish know slept let friend know wait land,2
explain need pay bag fee twice equally $ delay flight result bag rechecke,2
feel poor church mouse level dollar grow man cry grow man tear happen,2
expect wait time speak number,2
mile going restructure help silver status brotha think win guy lol,2
let overhead bin exit fly lot bring purse running connection,2
hold will let use companion voucher online,2
hey ho lose money sure stick flyer right booklet,2
sfo-&gt;bos nonstop flight competitively price $ vs $ identical time,2
need report complete disregard pay customer donotflywiththem,2
fly warm tired snow,2
follow try record locator number give error code,2
will hour hold borrow phone long,2
tell man s flights hrs standby try sick child,2
bother contact check flight 😕,2
fly home shit,2
wish know slept let friend know wait land,2
lt;&lt;&lt;&lt;&lt;------- shoddy customer service use whatsoever unitedairline,2
flight operation mean thank wake,2
abandon bind fliers management need saveface showup,2
receive previously th having check odd say complaint associate e mail,2
cancel flighted flight flight stranded bs getmeouttahere,2
ouch delay mechanical issue wait fall apart alwaysdelaye unitedfail,2
stop send customer relation hand write letter send letter call help,2
fleet fleek fly anymore good run ️,2
new seat assignment service embarrassment airline customer worldwide shameonyou usairwayssuck,2
incompetent airline y,2
simply minor mechanical,2
different airport way get different airport,2
stuck treat like staff,2
~ mean public transit home expensive cab promise,2
want commit say plane get cancel flighted customer relation close go,2
wheel broken get swear,2
connect customer service rep speak person computer thank,2
say handle baggage springs give number help,2
staff desk queue hr,2
,2
hold customer service help,2
phone actually employee,2
fleet fleek plz stop,2
leave maybe time suppose fly move,2
thank let sleep ensure ruin vacation possible wait fuck unitedairlinessuck,2
operator worth call cancel flight delay flight automate system message,2
great tweet complainer person help need = useless,2
u lose bag refund bag fee sense yes call cust svc say,2
list prefer line phone wait hang feeling list ey,2
want flight hold want new flight,2
live having fly,2
find way cancel flight flight,2
umm reason different contact contact definitive answer,2
send message bag tag look,2
otis baggage claim happy nearly piss,2
sell post door close shuffle way u sell drink snack people flight self upgrade w/o pay,2
late flight phoenix give tick away arrive hold bag hostage rent van drive hr drive,2
lovely new plane power outlet,2
say start look give $ -$ limit nyc find $ outfit 😒,2
ridiculous delay counting book diff airline takes seriously unitedsuck,2
believe keep customer happy especially mistake,2
guess give time flight,2
completely rip airways fly airline contact local news,2
ticket issue whilst deliver customer,2
dissapointe way paseenger flight santo treat hrs board plane info give,2
connection stellar employee refuse board seat plane,2
rude gate agent aa lga temper check bag fit inside sizer,2
tell email receive follow,2
got work postpone trip pay extra easy poor graduate student,2
hour delay jfk!even have travel mile,2
flight access lounge hrs,2
feel like true united customer stuck.on tarmac dc hrs,2
lose luggage flight newyork lga response luggage hrs ltr,2
thank reply email customer care department experience,2
say leave terminal diff city cold betch fly friendly sky,2
hope customer service rep reliable friendly usually far live + rep exper,2
let think fly problem airline period,2
hold minute time want answer phone great,2
ep travel k+ mile yr expect horrible travel experience,2
get luggage wait min go home right family friendly wait long w chair,2
safety priority organization clearly,2
